run_id,physical_case,representation,model_label,trained_objective,checkpoint_iteration,checkpoint_parameter_pytree_sha256,checkpoint_npz_sha256,checkpoint_path,evaluation_state,support,state_first,state_last,support_use,quantity,metric,value,context
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,10000,1adbd173137cbf10928ee4b25865258fc97f74b3c2c4c0a09cfd8629020566ab,3a829ffff2c2ee96946c197e18a7bd7d7495c255212c61bec1b3d24d788a71ee,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000010000_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,6.341351512710156,X held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,0,cfadd9f3ee02a78c5b3a946b88c039d9f7ed34e719325ff22c92e1fe4afac056,eac3262e534363da60729c45e1f25f248e15c332e801fac3a8700467a8cf3039,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000000_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.9726549931299968,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,1,7e21d5fd4326a68b324dcf79771d230ce522118b758c07ba04037564c9882809,a19e4bd822f7feddf5505d9a6895caa4c622b5275a001b0de61c2612dd874458,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000001_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.8658710348657503,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,5,b62514206777a98739ece9947719f52b29ee501eac27f4691073e686a66cb70a,d9b9a488a35266cf1fd814aac6c27f1e33d94a50974a16aeb7cf434390b17d2f,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000005_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.5863516220682847,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,10,bb4de844fcfef20f82290fc8b30e2b398ab6cfe2d89dd4a872f0736a42fdcfce,3749fa6c0110b5c90903692bc71410c3aa9390e1238e1c9888de63a96c4df794,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000010_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.4412089152171863,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,20,c9a4f98d97f1f6953dcd85433f7be653e7883230266f03b17b18086f0d40ea25,4574dbdaebb41cb89105afb015b9d529475e0e28efdbf4242c9fc44f8fd11abd,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000020_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.3166591081285351,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,100,072a66c244feb3e131e39076536d26459c9b1fddd03e03f8d5351813bcd7480d,a3d4f40c31ff1952475299958d99e8c5699279fa7ede05573759aa869c734281,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000100_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.0557639317306673,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,500,8ea767ed1ba7b80c8e2cda0e2d85c0ee4f97956f1b7f8a59508d0517fc8a3757,58bbb7be3662995816ba3a76d18f01ad931c2cdd4655f211ac12386d653dd8d5,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000500_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.0174302520046069,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,1000,74d785bb4b2c130bfae950ef22df57c98bfdce6fa493ee39f113168a450966ac,d5bea6792f12e230705a4869f1d6db6a48c10d0ac45d81b5b07ff97daca8aabd,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000001000_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.0165582928907982,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,5000,a818a53f28b060e65e50e8ceebb29cfc077f8392c2259c2b54bca92270f59b38,b0e74f5ca99984d66a168e26a469e718f092491fc120c4e343d76061e16ae9d0,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000005000_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.0099282498646882,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,10000,1adbd173137cbf10928ee4b25865258fc97f74b3c2c4c0a09cfd8629020566ab,3a829ffff2c2ee96946c197e18a7bd7d7495c255212c61bec1b3d24d788a71ee,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000010000_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,0.0053411537429543,Y training
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,0,cfadd9f3ee02a78c5b3a946b88c039d9f7ed34e719325ff22c92e1fe4afac056,eac3262e534363da60729c45e1f25f248e15c332e801fac3a8700467a8cf3039,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000000_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,15.723098401729851,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,1,7e21d5fd4326a68b324dcf79771d230ce522118b758c07ba04037564c9882809,a19e4bd822f7feddf5505d9a6895caa4c622b5275a001b0de61c2612dd874458,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000001_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,9.01523283388575,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,5,b62514206777a98739ece9947719f52b29ee501eac27f4691073e686a66cb70a,d9b9a488a35266cf1fd814aac6c27f1e33d94a50974a16aeb7cf434390b17d2f,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000005_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,23.952843395121455,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,10,bb4de844fcfef20f82290fc8b30e2b398ab6cfe2d89dd4a872f0736a42fdcfce,3749fa6c0110b5c90903692bc71410c3aa9390e1238e1c9888de63a96c4df794,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000010_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,20.057985310861707,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,20,c9a4f98d97f1f6953dcd85433f7be653e7883230266f03b17b18086f0d40ea25,4574dbdaebb41cb89105afb015b9d529475e0e28efdbf4242c9fc44f8fd11abd,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000020_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,12.100100338298176,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,100,072a66c244feb3e131e39076536d26459c9b1fddd03e03f8d5351813bcd7480d,a3d4f40c31ff1952475299958d99e8c5699279fa7ede05573759aa869c734281,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000100_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,6.003464643516099,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,500,8ea767ed1ba7b80c8e2cda0e2d85c0ee4f97956f1b7f8a59508d0517fc8a3757,58bbb7be3662995816ba3a76d18f01ad931c2cdd4655f211ac12386d653dd8d5,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000000500_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,3.513644298136135,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,1000,74d785bb4b2c130bfae950ef22df57c98bfdce6fa493ee39f113168a450966ac,d5bea6792f12e230705a4869f1d6db6a48c10d0ac45d81b5b07ff97daca8aabd,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000001000_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,3.2174533125711204,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,5000,a818a53f28b060e65e50e8ceebb29cfc077f8392c2259c2b54bca92270f59b38,b0e74f5ca99984d66a168e26a469e718f092491fc120c4e343d76061e16ae9d0,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000005000_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,1.438994086817961,Y held-out
t2b-b-m1y,Test 2B,B,M1-Y,M1-Y,10000,1adbd173137cbf10928ee4b25865258fc97f74b3c2c4c0a09cfd8629020566ab,3a829ffff2c2ee96946c197e18a7bd7d7495c255212c61bec1b3d24d788a71ee,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-feature-study-20260828/m1y_test2b_20260828_workspace/external-results/m1y-test2b-20260828/production/representation-B/m1y-seed0-m20-10k/checkpoint_000010000_parameters.npz,Y,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,A,relative_RMS_error,2.9270513111615144,Y held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,0,cfadd9f3ee02a78c5b3a946b88c039d9f7ed34e719325ff22c92e1fe4afac056,eac3262e534363da60729c45e1f25f248e15c332e801fac3a8700467a8cf3039,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000000_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.931172568620092,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,1,6f403a6dd44c0c98ef154b5a65371e78f01cfaca09e17489625b1778234690db,8a81671fdd3b77f3c0088eec89100022dfe215326e4a02c6b62b30fb08c36606,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000001_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.8457440864964694,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,5,dd90f4a3e5aa666550f17bb4650c2af99e2f14cbc917bffbd37d389fa9261887,c3b90cf4cbc4380c6b9d8393180d2aee086a48ed531b6e0d2c1cf2b224ab9870,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000005_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9533431335258066,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,10,8ad46c08b4ae5c7eede1eeca59923060d5d46698528938fb262f5ec620bdf058,818068fb9ffc19ff81e016d2df53f713452fd2681a005a9769531953b76cb510,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000010_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9812414366915544,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,20,a9242776445d8de0b1373780f406999600e634f439537af8bf3b795290cc62e2,10b80275a85d8aa0ce67abb6ac573ad74a3a22c4ccc3e6c0f1ae5909b577bf95,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000020_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.8639678222507788,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,100,b5dffceb42ce53a964f85cdc0f654629c00c5ac9fbafc8d822f7ba3ba88a48c1,b8725186434d2dc185b8978c0f156218822300d6e68a562ac0bbdad04620211d,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000100_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.7987336960196741,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,500,b26e83c7970f3b18dc5d42368c1d8792ffb2295745056a0283cf9891640b1b65,aefa9c364d761cea3c1dc8a0d96b870448e31564573bad8b18f98ffaae797976,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000500_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.0802715672898994,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,1000,3c50d0bcbecd34c861b3312354bb8539c67462687dfd49f207f9fb9797972ced,375a4e6a3f281d1519cfff67db7963343190d6317660c89b09caf1c03a62276d,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000001000_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.0498821534200254,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,5000,1c06c5fee6164959e789f73c83a7a4b362156b55a21f345c79a767126589d016,11b1d46346f77a6e9faf08a2747c24c20db995a0838d42c7f1ab18e6a6b939ea,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000005000_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.009943952941573,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,10000,cfc9d3da6a8d07d74ae17e3d9a5beabe434e63b8005e95df4a1925c3a63c609c,a740fa161ad5ff954beb73b4b44fda51b705ce34a40718bd8912716425aeb459,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000010000_parameters.npz,X,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.0095941705807928,X training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,0,cfadd9f3ee02a78c5b3a946b88c039d9f7ed34e719325ff22c92e1fe4afac056,eac3262e534363da60729c45e1f25f248e15c332e801fac3a8700467a8cf3039,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000000_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9726874365486864,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,1,6f403a6dd44c0c98ef154b5a65371e78f01cfaca09e17489625b1778234690db,8a81671fdd3b77f3c0088eec89100022dfe215326e4a02c6b62b30fb08c36606,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000001_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.8709866757224899,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,5,dd90f4a3e5aa666550f17bb4650c2af99e2f14cbc917bffbd37d389fa9261887,c3b90cf4cbc4380c6b9d8393180d2aee086a48ed531b6e0d2c1cf2b224ab9870,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000005_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9727155850855872,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,10,8ad46c08b4ae5c7eede1eeca59923060d5d46698528938fb262f5ec620bdf058,818068fb9ffc19ff81e016d2df53f713452fd2681a005a9769531953b76cb510,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000010_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9663857832651588,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,20,a9242776445d8de0b1373780f406999600e634f439537af8bf3b795290cc62e2,10b80275a85d8aa0ce67abb6ac573ad74a3a22c4ccc3e6c0f1ae5909b577bf95,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000020_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.8573226615906974,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,100,b5dffceb42ce53a964f85cdc0f654629c00c5ac9fbafc8d822f7ba3ba88a48c1,b8725186434d2dc185b8978c0f156218822300d6e68a562ac0bbdad04620211d,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000100_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.7950486581695723,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,500,b26e83c7970f3b18dc5d42368c1d8792ffb2295745056a0283cf9891640b1b65,aefa9c364d761cea3c1dc8a0d96b870448e31564573bad8b18f98ffaae797976,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000500_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.2198489974673229,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,1000,3c50d0bcbecd34c861b3312354bb8539c67462687dfd49f207f9fb9797972ced,375a4e6a3f281d1519cfff67db7963343190d6317660c89b09caf1c03a62276d,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000001000_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.0798050617235291,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,5000,1c06c5fee6164959e789f73c83a7a4b362156b55a21f345c79a767126589d016,11b1d46346f77a6e9faf08a2747c24c20db995a0838d42c7f1ab18e6a6b939ea,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000005000_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.0304072263167328,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,10000,cfc9d3da6a8d07d74ae17e3d9a5beabe434e63b8005e95df4a1925c3a63c609c,a740fa161ad5ff954beb73b4b44fda51b705ce34a40718bd8912716425aeb459,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000010000_parameters.npz,X,HELD-OUT TRUTH SUPPORT,81,160,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.0189471763896229,X held-out
t2b-b-m1x,Test 2B,B,M1-X,M1-X,0,cfadd9f3ee02a78c5b3a946b88c039d9f7ed34e719325ff22c92e1fe4afac056,eac3262e534363da60729c45e1f25f248e15c332e801fac3a8700467a8cf3039,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000000_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9315906472404808,Y training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,1,6f403a6dd44c0c98ef154b5a65371e78f01cfaca09e17489625b1778234690db,8a81671fdd3b77f3c0088eec89100022dfe215326e4a02c6b62b30fb08c36606,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000001_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.8458536198390632,Y training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,5,dd90f4a3e5aa666550f17bb4650c2af99e2f14cbc917bffbd37d389fa9261887,c3b90cf4cbc4380c6b9d8393180d2aee086a48ed531b6e0d2c1cf2b224ab9870,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000005_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9534738601325836,Y training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,10,8ad46c08b4ae5c7eede1eeca59923060d5d46698528938fb262f5ec620bdf058,818068fb9ffc19ff81e016d2df53f713452fd2681a005a9769531953b76cb510,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000010_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.9809949493674326,Y training
t2b-b-m1x,Test 2B,B,M1-X,M1-X,20,a9242776445d8de0b1373780f406999600e634f439537af8bf3b795290cc62e2,10b80275a85d8aa0ce67abb6ac573ad74a3a22c4ccc3e6c0f1ae5909b577bf95,/Users/arjunsharma/Documents/SandiaProjects/4-LDRDAMDIS/DIMSWE-study-d0eb615/external-results/test2b-rain-active-learning/production/representation-B/m1-seed0-m20-10k/checkpoint_000000020_parameters.npz,Y,TRAINING TRUTH SUPPORT,0,80,POST-HOC CHECKPOINT EVALUATION,R_truth_active,relative_RMS_error,0.863473312316184,Y training
